ModelName,Label,InferenceTime,Recognition,Accuracy
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007498741149902344
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.006694793701171875
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.006823539733886719
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.006751537322998047
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.006783246994018555
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.006743669509887695
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.0068018436431884766
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.006766557693481445
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.0067098140716552734
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007447719573974609
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.0074923038482666016
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007296562194824219
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007471323013305664
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007314205169677734
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.00749659538269043
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007479667663574219
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007232666015625
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.00742650032043457
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007317304611206055
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007508277893066406
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_192_quant,label,0.007279396057128906
,,,cicada,209
,,,sea urchin,26
,,,leatherback sea turtle,11
,,,rock crab,2
,,,snail,2
mobilenet_v1_0.5_160_quant,label,0.006750345230102539
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067899227142333984
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006761789321899414
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.00693821907043457
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067560672760009766
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006757497787475586
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006788015365600586
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006745815277099609
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006776571273803711
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006745815277099609
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067479610443115234
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.00677037239074707
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006745815277099609
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067713260650634766
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006676435470581055
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006936311721801758
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067195892333984375
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067403316497802734
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067441463470458984
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006765842437744141
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006917476654052734
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006743907928466797
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006742000579833984
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0066797733306884766
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006809234619140625
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006772756576538086
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006684780120849609
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006761312484741211
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0067102909088134766
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.00678706169128418
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006860017776489258
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006989955902099609
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006842851638793945
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006757259368896484
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006495952606201172
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006610870361328125
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006644248962402344
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006761312484741211
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.006506681442260742
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.5_160_quant,label,0.0068089962005615234
,,,combination lock,95
,,,candle,29
,,,hair dryer,12
,,,lighter,12
,,,stove,12
mobilenet_v1_0.75_224_quant,label,0.009221076965332031
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009544134140014648
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009148359298706055
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009374141693115234
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009304523468017578
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009327173233032227
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009345531463623047
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009309053421020508
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009315013885498047
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.00928950309753418
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009306907653808594
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009330987930297852
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009389400482177734
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.00930929183959961
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009360313415527344
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009316205978393555
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009457588195800781
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009320735931396484
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009396076202392578
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009335994720458984
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.00939035415649414
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009302616119384766
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009330987930297852
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.0093231201171875
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009341001510620117
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009336709976196289
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009432077407836914
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.00933218002319336
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009336233139038086
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009364843368530273
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009359359741210938
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009328603744506836
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009340286254882812
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009364843368530273
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.00937652587890625
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009370565414428711
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009331941604614258
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009324789047241211
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.00935816764831543
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
mobilenet_v1_0.75_224_quant,label,0.009390830993652344
,,,toilet paper,1
,,,carton,1
,,,cardigan,1
,,,can opener,1
,,,high-speed train,1
