ModelName,Label,InferenceTime,Recognition,Accuracy
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013766050338745117
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013768434524536133
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013771295547485352
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013788223266601562
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013585090637207031
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013796806335449219
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013795852661132812
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013774871826171875
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013776779174804688
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.01363825798034668
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013777971267700195
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.75_192_quant,label,0.013762474060058594
,,,window screen,22
,,,cup,6
,,,oystercatcher,4
,,,switch,3
,,,screw,3
mobilenet_v2_0.5_224_quant,label,0.0067386627197265625
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006703853607177734
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006575822830200195
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.00640106201171875
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006418466567993164
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006420135498046875
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006405353546142578
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006257295608520508
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006247758865356445
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006293058395385742
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006268024444580078
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006266355514526367
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006264686584472656
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.0062558650970458984
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006274700164794922
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006770610809326172
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.0066072940826416016
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006667137145996094
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006606101989746094
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006597042083740234
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006643772125244141
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006635189056396484
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006641864776611328
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006620883941650391
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.00661158561706543
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006643056869506836
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006647348403930664
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006644487380981445
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006575584411621094
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006587028503417969
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006634235382080078
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006643772125244141
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006629228591918945
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006601572036743164
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006593465805053711
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.00658869743347168
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006590604782104492
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.0065915584564208984
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006639242172241211
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_0.5_224_quant,label,0.006597280502319336
,,,toilet paper,0
,,,starfish,0
,,,zebra,0
,,,common sorrel,0
,,,guinea pig,0
mobilenet_v2_1.0_192_quant,label,0.015161275863647461
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01509237289428711
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015203475952148438
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015178203582763672
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015080690383911133
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01510000228881836
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015072822570800781
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015099525451660156
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015109062194824219
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015094280242919922
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015091180801391602
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015045642852783203
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015110492706298828
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015069723129272461
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015069007873535156
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01511526107788086
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015080928802490234
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01507878303527832
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015071630477905273
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01507878303527832
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015086889266967773
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015105009078979492
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015099763870239258
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01506948471069336
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01512598991394043
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01510930061340332
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015142679214477539
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015127420425415039
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015106201171875
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015103340148925781
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015125513076782227
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015081167221069336
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015050888061523438
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015067100524902344
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015066385269165039
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015121698379516602
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015085220336914062
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015106916427612305
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.01507258415222168
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_1.0_192_quant,label,0.015088558197021484
,,,sombrero,76
,,,bolo tie,24
,,,pole,21
,,,electric fan,19
,,,loupe,18
mobilenet_v2_0.75_224_quant,label,0.013985157012939453
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014048337936401367
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014093160629272461
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014140129089355469
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013989925384521484
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01399087905883789
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014024734497070312
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014011621475219727
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014060735702514648
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014033317565917969
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01416468620300293
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014000654220581055
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013978958129882812
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014041423797607422
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013698816299438477
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013635635375976562
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013652324676513672
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013649225234985352
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014457941055297852
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013927936553955078
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013951539993286133
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014116287231445312
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014127492904663086
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01415109634399414
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014111757278442383
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013964414596557617
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01396489143371582
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013855695724487305
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014122247695922852
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01420450210571289
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.014033079147338867
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01415252685546875
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01363515853881836
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01366877555847168
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013669729232788086
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013672113418579102
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.01409602165222168
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013645410537719727
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013615131378173828
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
mobilenet_v2_0.75_224_quant,label,0.013627290725708008
,,,window screen,84
,,,lampshade,18
,,,fire screen sheet,14
,,,window shade,10
,,,strainer,10
